price,location,size,Price_per_m2,bedroom,toi_list,mat_tien,floor,duong_vao,phap_ly,noi_that
1.6,9,20.0,195.72,4.0,3.0,4.636274509803922,4.448275862068965,4.9,0,0
15.3,5,50.0,106.94,2.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
6.0,16,68.0,88.24,3.0,3.0,4.636274509803922,4.448275862068965,4.9,0,0
5.79,19,47.0,123.19,3.0,3.0,4.636274509803922,4.448275862068965,4.9,0,0
3.7,9,33.0,112.12,3.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
3.2,16,41.5,77.11,2.0,2.0,4.636274509803922,4.448275862068965,4.9,0,0
2.25,18,41.2,54.61,3.0,2.0,4.636274509803922,4.448275862068965,4.9,0,0
5.2,5,35.0,148.57,3.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
3.35,1,40.0,83.75,4.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
3.85,9,45.0,85.56,4.0,3.0,4.636274509803922,4.448275862068965,4.9,0,0
6.98,8,60.0,116.33,3.0,2.0,4.636274509803922,4.448275862068965,4.9,0,0
3.85,10,42.6,207.14,3.411202778983934,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
8.7,16,42.0,238.0,4.0,2.0,4.636274509803922,4.448275862068965,4.9,0,0
11.9,19,50.0,97.79,3.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
6.2,17,63.4,142.86,4.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
5.0,10,35.0,122.22,4.0,3.0,4.636274509803922,4.448275862068965,4.9,0,0
2.6,9,30.3,85.81,3.0,3.0,4.52,3.0,4.9,0,0
4.2,9,36.0,116.67,4.0,3.0,5.3,4.0,3.0,0,0
5.0,16,33.0,151.51,4.0,4.0,4.3,7.0,10.0,0,0
4.5,10,35.0,128.57,2.0,3.0,4.1,3.0,6.0,0,0
3.7,8,35.0,105.71,3.0,3.616707616707617,4.636274509803922,6.0,4.9,0,0
3.35,9,32.5,103.08,3.0,3.616707616707617,4.636274509803922,6.0,6.0,0,0
3.9,18,80.0,48.75,4.0,3.616707616707617,3.0,4.0,2.0,0,0
6.4,16,70.0,91.43,4.0,3.0,4.636274509803922,4.0,2.8,0,0
11.5,19,50.0,230.0,4.0,6.0,4.636274509803922,5.0,4.9,0,0
7.55,10,55.0,137.27,3.411202778983934,3.616707616707617,10.0,7.0,4.0,0,0
12.6,10,70.0,180.0,4.0,3.616707616707617,3.5,3.0,3.0,0,0
4.35,8,47.6,91.39,4.0,5.0,4.8,6.0,4.0,0,0
4.6,0,39.0,117.95,3.0,3.0,7.0,1.0,6.0,0,0
8.0,10,65.0,123.08,1.0,1.0,4.5,1.0,6.0,0,0
1.3,8,28.0,46.43,1.0,2.0,4.0,2.0,5.0,0,0
2.8,9,30.8,90.91,4.0,4.0,4.636274509803922,4.0,3.0,0,0
5.8,5,28.0,207.14,3.0,3.0,5.5,4.0,3.0,0,0
9.5,12,45.0,211.11,1.0,1.0,3.7,1.0,5.0,0,0
5.65,3,44.0,128.41,4.0,3.616707616707617,5.0,5.0,4.9,0,0
5.85,10,38.0,153.95,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.2,8,54.0,77.78,4.0,3.0,4.636274509803922,4.0,4.9,0,0
2.95,6,38.0,77.63,4.0,4.0,3.4,4.0,2.2,0,0
2.55,8,30.0,85.0,3.0,4.0,4.0,5.0,2.0,0,0
6.0,0,60.0,100.0,3.411202778983934,3.616707616707617,4.0,4.0,3.0,0,0
2.75,10,31.0,88.71,4.0,4.0,5.0,2.0,2.0,0,0
13.8,10,52.0,107.66,4.0,3.616707616707617,4.5,7.0,6.0,0,0
5.2,8,48.3,113.16,3.0,4.0,3.5,4.0,3.0,0,0
4.3,8,38.0,90.0,4.0,3.0,4.5,5.0,3.0,0,0
5.4,10,60.0,115.0,3.0,4.0,5.0,4.0,5.0,0,0
2.3,17,20.0,101.0,4.0,3.0,4.636274509803922,5.0,4.9,0,0
3.03,8,30.0,124.29,3.0,4.0,3.5,4.0,3.0,0,0
1.67,17,70.0,23.83,2.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
1.45,8,35.0,41.43,2.0,2.0,4.0,2.0,3.0,0,0
7.2,16,38.0,189.47,2.0,3.0,4.0,4.0,4.0,0,0
3.2,15,35.0,91.43,3.0,3.0,4.636274509803922,4.0,4.9,0,0
7.45,16,45.0,165.56,3.0,4.0,3.8,6.0,4.9,0,0
6.6,16,40.0,165.0,3.0,4.0,4.5,6.0,3.0,0,0
3.95,15,50.0,79.0,4.0,3.0,3.8,4.0,2.0,0,0
3.85,6,56.9,67.66,4.0,6.0,4.36,4.0,2.7,0,0
5.3,8,36.0,147.22,3.0,4.0,4.0,5.0,3.0,0,0
2.7,8,30.0,90.0,3.411202778983934,3.616707616707617,3.5,5.0,3.0,0,0
2.35,6,40.0,58.75,3.0,3.0,3.5,4.0,2.5,0,0
5.3,8,76.4,69.37,4.0,3.0,4.636274509803922,1.0,4.0,0,0
4.8,15,53.5,89.72,2.0,2.0,4.636274509803922,3.0,4.9,0,0
3.65,19,33.0,110.61,3.0,3.616707616707617,4.4,4.0,2.0,0,0
3.9,10,33.0,118.18,3.0,4.0,5.0,5.0,4.9,0,0
7.27,12,46.0,158.0,3.0,4.0,5.0,3.0,5.0,0,0
3.38,10,31.0,109.03,3.0,3.0,5.0,5.0,2.3,0,0
5.8,10,51.0,113.72,3.0,3.616707616707617,4.5,5.0,6.0,0,0
9.8,10,75.0,130.67,4.0,3.616707616707617,4.5,5.0,7.0,0,0
3.75,8,35.0,107.14,3.0,4.0,4.0,5.0,2.0,0,0
4.15,16,44.0,94.32,4.0,3.0,7.0,4.0,4.9,0,0
6.6,0,52.0,126.92,4.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
3.6,5,30.0,120.0,3.0,4.0,5.0,5.0,1.8,0,0
13.5,1,45.0,300.0,4.0,3.616707616707617,4.636274509803922,6.0,4.9,0,0
2.8,10,30.0,93.33,3.0,3.0,4.0,4.0,2.0,0,0
3.6,10,32.0,112.5,2.0,3.0,5.0,4.0,2.5,0,0
5.6,9,33.5,167.16,4.0,4.0,4.636274509803922,5.0,5.5,0,0
2.6,8,30.0,86.67,4.0,4.0,4.2,4.448275862068965,4.9,0,0
3.2,8,45.0,71.11,3.411202778983934,3.616707616707617,4.636274509803922,5.0,3.0,0,0
5.6,10,46.0,121.74,4.0,4.0,3.5,4.0,4.0,0,0
4.0,19,44.0,90.91,2.0,3.0,5.0,3.0,4.9,0,0
18.9,16,90.0,210.0,4.0,6.0,5.0,5.0,6.0,0,0
4.5,9,45.0,229.17,4.0,3.616707616707617,4.636274509803922,3.0,4.9,0,0
7.1,10,84.0,84.52,3.0,3.0,5.25,3.0,5.0,0,0
10.05,19,57.4,175.09,3.0,2.0,4.636274509803922,2.0,4.9,0,0
3.9,8,36.0,108.33,4.0,4.0,3.2,4.0,3.0,0,0
3.4,19,30.0,113.33,3.0,4.0,4.636274509803922,5.0,3.0,0,0
5.55,0,45.0,123.33,4.0,3.616707616707617,4.636274509803922,4.0,4.9,0,0
3.2,16,41.5,77.11,2.0,2.0,3.68,3.0,2.5,0,0
2.25,18,41.2,54.61,3.0,2.0,4.3,3.0,3.5,0,0
5.2,5,35.0,148.57,3.0,4.0,5.0,6.0,3.0,0,0
3.35,1,40.0,83.75,4.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
3.85,9,45.0,85.56,4.0,3.0,4.0,4.0,4.9,0,0
6.98,8,60.0,116.33,3.411202778983934,3.616707616707617,6.0,4.0,4.9,0,0
3.85,10,42.6,90.3,3.0,2.0,3.75,3.0,2.2,0,0
8.7,16,42.0,207.14,4.0,2.0,6.0,5.0,8.0,0,0
11.9,19,50.0,238.0,3.0,4.0,4.0,6.0,5.0,0,0
6.2,17,63.4,97.79,4.0,4.0,4.0,3.0,1.1,0,0
5.0,10,35.0,142.86,4.0,3.0,6.0,5.0,5.0,0,0
8.7,19,40.0,217.5,3.0,3.0,4.1,6.0,4.9,0,0
3.9,10,35.0,111.43,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.5,7,33.0,106.06,2.0,2.0,4.0,4.0,3.0,0,0
3.5,16,35.0,100.0,3.0,3.0,4.2,5.0,4.9,0,0
1.8,13,45.0,98.33,3.0,3.0,4.0,3.0,4.5,0,0
5.9,1,60.0,45.33,3.0,3.0,4.5,4.0,6.0,0,0
7.0,17,70.0,45.46,3.0,2.0,5.0,2.0,6.0,0,0
1.5,9,33.0,214.29,3.0,3.0,4.636274509803922,4.0,4.9,0,0
9.0,16,42.0,100.0,3.411202778983934,3.616707616707617,4.0,5.0,5.0,0,0
3.6,5,36.0,87.1,3.0,4.0,4.0,5.0,4.9,0,0
2.7,10,31.0,141.67,4.0,4.0,4.636274509803922,4.0,4.9,0,0
5.95,8,42.0,136.11,3.0,3.0,4.0,4.0,4.9,0,0
4.9,0,36.0,155.56,4.0,3.0,4.0,5.0,3.0,0,0
9.8,0,63.0,84.29,3.0,4.0,4.5,4.0,4.9,0,0
2.95,10,35.0,130.26,4.0,3.0,4.636274509803922,5.0,4.9,0,0
4.95,19,38.0,127.91,3.0,4.0,3.5,4.0,4.9,0,0
5.5,19,43.0,118.0,3.0,4.0,4.636274509803922,4.0,4.9,0,0
4.5,19,35.0,128.57,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.35,9,33.0,71.21,3.0,3.0,4.636274509803922,5.0,4.9,0,0
2.36,9,47.0,50.21,4.0,3.0,4.636274509803922,5.0,3.0,0,0
3.99,9,57.0,70.0,4.0,3.0,4.0,4.0,4.9,0,0
5.85,3,35.0,167.14,3.0,5.0,4.636274509803922,5.0,4.9,0,0
5.85,3,36.0,162.5,4.0,5.0,4.636274509803922,5.0,4.9,0,0
14.0,19,76.0,184.21,4.0,4.0,4.0,5.0,7.0,0,0
9.7,19,40.0,242.5,4.0,4.0,4.636274509803922,4.0,5.0,0,0
6.8,19,53.0,128.3,3.0,3.0,4.0,3.0,3.0,0,0
13.6,19,120.0,113.33,4.0,6.0,4.636274509803922,6.0,6.0,0,0
2.35,9,33.0,71.21,3.411202778983934,3.616707616707617,3.5,5.0,2.5,0,0
2.88,10,38.0,75.79,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.45,9,30.0,81.67,3.0,4.0,3.5,4.0,2.5,0,0
1.8,9,35.0,51.43,3.0,3.0,3.5,4.0,2.0,0,0
1.8,9,33.0,54.54,4.0,3.0,3.5,4.0,2.0,0,0
2.45,9,33.0,74.24,3.0,3.0,3.5,4.0,3.0,0,0
2.05,9,33.0,62.12,4.0,3.0,3.5,4.0,4.9,0,0
1.96,9,33.0,59.39,3.0,4.0,3.5,3.0,4.0,0,0
3.25,12,32.0,101.56,3.0,3.0,4.636274509803922,5.0,4.9,0,0
2.79,10,35.0,79.71,3.0,4.0,4.636274509803922,5.0,4.9,0,0
4.1,1,42.0,97.62,3.0,3.616707616707617,4.9,5.0,4.9,0,0
3.2,12,32.0,100.0,2.0,3.0,4.636274509803922,3.0,4.9,0,0
16.2,19,65.0,249.23,4.0,4.0,6.6,5.0,5.0,0,0
4.39,8,45.0,97.51,4.0,4.0,4.0,5.0,2.0,0,0
1.48,16,16.0,92.5,3.0,2.0,4.636274509803922,4.448275862068965,4.9,0,0
7.5,16,75.0,100.0,4.0,3.0,7.0,4.0,4.9,0,0
6.5,19,50.0,130.0,4.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
3.75,16,30.0,125.0,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.55,1,44.0,80.68,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.5,16,32.0,140.62,3.411202778983934,3.616707616707617,4.636274509803922,5.0,4.9,0,0
1.77,15,21.5,82.33,3.0,3.616707616707617,3.2,5.0,4.9,0,0
1.48,16,16.0,92.5,2.0,3.616707616707617,3.0,3.0,2.0,0,0
6.15,8,45.0,136.67,3.0,2.0,6.5,5.0,3.0,0,0
2.4,9,34.0,70.59,4.0,4.0,4.636274509803922,4.0,4.9,0,0
4.3,10,35.0,122.86,4.0,3.0,4.636274509803922,5.0,4.9,0,0
5.08,16,50.0,101.6,3.0,4.0,4.0,4.0,4.0,0,0
4.85,16,46.0,105.44,4.0,4.0,4.68,4.0,4.0,0,0
4.8,9,64.0,75.0,4.0,4.0,4.5,4.0,4.0,0,0
5.9,10,52.0,113.46,4.0,3.0,4.636274509803922,5.0,4.9,0,0
16.2,19,65.0,249.23,4.0,4.0,6.6,5.0,5.0,0,0
4.39,8,45.0,97.51,4.0,4.0,4.0,5.0,2.0,0,0
1.48,16,16.0,92.5,3.0,2.0,4.636274509803922,4.448275862068965,4.9,0,0
7.5,16,75.0,100.0,4.0,3.0,7.0,4.0,4.9,0,0
6.5,19,50.0,130.0,4.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
3.75,16,30.0,125.0,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.55,1,44.0,80.68,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.5,16,32.0,140.62,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
1.77,15,21.5,82.33,2.0,3.616707616707617,3.2,5.0,4.9,0,0
1.48,16,16.0,92.5,3.0,2.0,3.0,3.0,2.0,0,0
6.15,8,45.0,136.67,3.411202778983934,3.616707616707617,6.5,5.0,3.0,0,0
2.4,9,34.0,70.59,4.0,4.0,4.636274509803922,4.0,4.9,0,0
4.3,10,35.0,122.86,4.0,3.0,4.636274509803922,5.0,4.9,0,0
5.08,16,50.0,101.6,3.0,4.0,4.0,4.0,4.0,0,0
4.85,16,46.0,105.44,4.0,4.0,4.68,4.0,4.0,0,0
4.8,9,64.0,75.0,4.0,4.0,4.5,4.0,4.0,0,0
5.9,10,52.0,113.46,4.0,3.0,4.636274509803922,5.0,4.9,0,0
4.75,17,40.0,118.75,4.0,4.0,4.0,5.0,4.9,0,0
4.19,10,40.0,104.75,4.0,4.0,4.636274509803922,5.0,4.9,0,0
3.9,10,50.0,78.0,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.9,10,45.0,86.67,3.0,4.0,4.636274509803922,4.0,4.9,0,0
4.75,1,42.0,113.1,3.0,4.0,4.0,5.0,4.9,0,0
3.3,10,35.0,94.29,3.0,4.0,4.636274509803922,6.0,4.9,0,0
3.99,10,45.0,88.67,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.0,6,40.0,75.0,4.0,4.0,4.0,4.0,5.0,0,0
3.18,12,30.0,106.0,4.0,4.0,4.0,5.0,2.5,0,0
10.9,19,45.0,102.94,4.0,3.0,4.0,4.0,5.0,0,0
3.5,9,34.0,240.0,4.0,4.0,4.0,5.0,4.9,0,0
10.8,19,45.0,92.5,3.0,4.0,8.0,5.0,5.0,0,0
3.7,9,40.0,95.35,3.411202778983934,3.616707616707617,4.0,4.0,3.0,0,0
4.1,12,43.0,157.29,4.0,3.0,4.0,4.0,3.8,0,0
7.55,19,48.0,95.71,3.0,3.616707616707617,4.636274509803922,4.0,4.9,0,0
1.3,16,43.0,154.9,4.0,4.0,4.3,2.0,4.0,0,0
3.35,10,35.0,93.75,2.0,2.0,4.636274509803922,5.0,4.9,0,0
7.9,19,51.0,95.71,3.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
4.3,10,35.0,122.86,3.0,4.0,4.636274509803922,5.0,4.9,0,0
5.08,16,50.0,101.6,4.0,4.0,4.0,4.0,4.0,0,0
4.85,16,46.0,105.44,4.0,4.0,4.68,4.0,4.0,0,0
4.8,9,64.0,75.0,4.0,3.0,4.5,4.0,4.0,0,0
5.9,10,52.0,113.46,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.75,17,40.0,118.75,4.0,4.0,4.0,5.0,4.9,0,0
4.19,10,40.0,104.75,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.9,10,50.0,78.0,4.0,4.0,4.636274509803922,5.0,4.9,0,0
3.9,10,45.0,86.67,3.0,4.0,4.636274509803922,4.0,4.9,0,0
4.75,1,42.0,113.1,3.0,4.0,4.0,5.0,4.9,0,0
3.3,10,35.0,94.29,3.411202778983934,3.616707616707617,4.636274509803922,6.0,4.9,0,0
3.99,10,45.0,88.67,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.0,6,40.0,75.0,3.0,4.0,4.0,4.0,5.0,0,0
3.18,12,30.0,106.0,4.0,4.0,4.0,5.0,2.5,0,0
10.9,19,45.0,102.94,4.0,3.616707616707617,4.0,4.0,5.0,0,0
3.5,9,34.0,240.0,4.0,3.0,4.0,5.0,4.9,0,0
10.8,19,45.0,92.5,4.0,4.0,8.0,5.0,5.0,0,0
3.7,9,40.0,95.35,3.0,4.0,4.0,4.0,3.0,0,0
7.55,19,48.0,30.23,4.0,4.0,4.636274509803922,4.0,4.9,0,0
1.3,16,43.0,95.71,2.0,2.0,4.3,2.0,4.0,0,0
3.35,10,35.0,154.9,3.0,4.0,4.636274509803922,5.0,4.9,0,0
7.9,19,51.0,93.75,4.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
4.5,16,48.0,95.71,4.0,5.0,5.0,6.0,3.5,0,0
3.35,10,35.0,91.43,3.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
5.0,16,38.5,103.12,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.2,16,35.0,74.19,3.411202778983934,3.616707616707617,3.6,4.0,2.0,0,0
4.4,12,38.0,39.08,3.0,3.0,4.636274509803922,5.0,4.9,0,0
3.3,12,32.0,84.0,4.0,4.0,3.6,5.0,2.5,0,0
2.3,10,31.0,146.67,4.0,4.0,3.5,4.0,3.6,0,0
2.1,10,25.0,142.86,3.0,2.0,3.5,4.0,3.4,0,0
8.8,15,60.0,187.5,3.0,2.0,4.636274509803922,6.0,4.9,0,0
1.38,16,16.0,86.25,3.0,2.0,3.0,3.0,3.0,0,0
2.5,6,38.0,65.79,3.0,2.0,4.636274509803922,3.0,4.9,0,0
1.9,12,25.0,76.0,2.0,1.0,3.5,2.0,2.5,0,0
4.3,12,32.0,134.38,3.0,3.0,3.5,5.0,3.0,0,0
2.35,6,36.0,65.28,3.0,2.0,3.5,3.0,5.0,0,0
3.0,6,31.0,96.77,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.3,6,31.3,73.48,3.0,3.0,5.0,4.0,2.0,0,0
3.0,15,46.8,93.94,2.0,2.0,4.3,2.0,3.8,0,0
3.1,15,33.0,175.0,2.0,2.0,3.0,3.0,4.0,0,0
5.25,19,30.0,138.64,3.411202778983934,3.616707616707617,4.636274509803922,5.0,4.9,0,0
6.1,17,44.0,99.2,3.0,4.0,4.5,6.0,3.0,0,0
3.97,8,40.0,104.84,3.0,5.0,4.0,5.0,3.0,0,0
3.25,12,31.0,69.23,4.0,4.0,3.5,5.0,2.5,0,0
4.5,18,65.0,153.75,4.0,4.0,4.636274509803922,4.0,5.0,0,0
6.15,3,40.0,93.33,3.0,2.0,6.0,6.0,4.0,0,0
3.08,10,33.0,86.68,4.0,5.0,4.0,5.0,4.0,0,0
4.1,10,47.3,84.52,3.0,4.0,4.5,2.0,4.9,0,0
3.55,10,42.0,55.56,2.0,2.0,4.35,4.0,3.0,0,0
4.65,10,50.0,93.0,3.0,4.0,6.0,5.0,4.9,0,0
3.6,3,40.0,90.0,3.0,3.0,4.636274509803922,4.0,4.9,0,0
3.4,16,50.0,68.0,4.0,4.0,4.0,5.0,2.0,0,0
5.5,10,70.0,78.57,4.0,4.0,4.636274509803922,4.0,3.0,0,0
3.9,10,33.0,118.18,3.0,3.0,4.636274509803922,5.0,3.0,0,0
3.8,10,35.0,108.57,3.0,3.0,4.636274509803922,5.0,3.0,0,0
4.65,10,42.0,110.71,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
5.9,10,55.0,107.27,3.0,3.0,5.0,4.0,6.0,0,0
4.65,10,40.0,116.25,3.0,3.0,4.5,6.0,5.0,0,0
2.2,9,36.0,61.11,3.0,3.0,4.0,4.0,2.0,0,0
2.65,9,34.0,77.94,3.411202778983934,3.616707616707617,4.636274509803922,5.0,4.9,0,0
3.0,10,30.0,100.0,4.0,4.0,4.636274509803922,5.0,4.9,0,0
3.3,10,35.0,94.29,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.99,10,39.0,76.67,3.0,4.0,4.636274509803922,3.0,4.9,0,0
2.85,10,30.0,95.0,2.0,3.0,4.636274509803922,5.0,4.9,0,0
15.5,9,100.0,155.0,3.0,4.0,4.636274509803922,1.0,4.9,0,0
3.35,10,40.0,83.75,1.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
3.85,8,35.0,110.0,3.0,4.0,3.6,5.0,2.5,0,0
4.35,9,42.0,103.57,3.0,3.0,4.9,4.0,6.0,0,0
7.2,9,58.0,124.14,3.0,2.0,4.0,3.0,3.0,0,0
6.0,9,45.0,133.33,4.0,3.0,4.2,4.0,3.0,0,0
5.8,9,65.0,89.23,4.0,2.0,4.636274509803922,3.0,4.9,0,0
7.85,9,40.0,196.25,3.0,4.0,3.5,5.0,12.0,0,0
4.9,9,34.0,144.12,3.0,3.0,5.7,4.0,3.0,0,0
9.0,8,80.0,112.5,1.0,1.0,4.636274509803922,1.0,4.9,0,0
6.5,8,66.0,98.48,4.0,3.0,4.0,4.0,3.0,0,0
6.98,8,60.0,116.33,4.0,4.0,4.0,5.0,3.0,0,0
4.6,9,42.0,109.52,3.0,3.0,3.3,3.0,10.0,0,0
9.5,9,50.0,190.0,3.411202778983934,3.616707616707617,4.0,7.0,7.0,0,0
3.5,17,36.0,97.22,3.0,6.0,4.0,4.0,3.0,0,0
1.82,8,20.0,91.0,3.0,4.0,4.0,4.0,10.0,0,0
4.7,16,40.0,117.5,4.0,4.0,4.636274509803922,1.0,4.9,0,0
8.69,16,40.0,217.25,3.0,2.0,4.636274509803922,5.0,4.9,0,0
5.99,9,34.0,77.27,3.0,3.616707616707617,4.636274509803922,4.0,4.9,0,0
5.1,10,66.0,119.05,4.0,4.0,4.636274509803922,4.0,4.9,0,0
5.0,9,42.0,156.0,4.0,4.0,4.8,4.448275862068965,4.9,0,0
3.65,9,36.0,101.39,4.0,3.616707616707617,4.636274509803922,4.0,4.9,0,0
6.83,9,46.0,148.48,4.0,4.0,4.0,4.0,4.9,0,0
5.2,12,50.0,104.0,3.0,3.0,4.5,4.0,4.9,0,0
3.2,9,39.8,80.4,4.0,4.0,3.8,4.0,4.9,0,0
1.72,9,52.0,33.08,2.0,1.0,4.0,1.0,3.0,0,0
17.6,9,140.0,125.71,1.0,1.0,6.0,4.448275862068965,10.0,0,0
12.9,3,97.0,132.99,4.0,4.0,5.0,4.0,6.0,0,0
4.6,9,52.0,196.0,4.0,4.0,4.5,4.0,4.9,0,0
9.8,9,50.0,121.95,3.411202778983934,3.616707616707617,5.5,5.0,4.9,0,0
2.99,10,50.0,102.0,4.0,4.0,4.636274509803922,3.0,4.9,0,0
10.0,1,82.0,98.57,2.0,2.0,4.636274509803922,4.0,4.9,0,0
5.1,10,50.0,85.29,4.0,4.0,6.2,5.0,3.3,0,0
3.45,10,35.0,82.86,4.0,5.0,4.636274509803922,5.0,4.9,0,0
4.35,12,51.0,126.22,3.0,4.0,4.636274509803922,4.0,4.9,0,0
2.9,10,35.0,168.0,3.0,3.0,4.636274509803922,5.0,4.9,0,0
5.68,9,45.0,100.0,3.0,4.0,4.0,5.0,16.0,0,0
5.3,8,53.0,100.0,3.0,3.0,3.7,3.0,4.9,0,0
12.6,3,48.0,262.5,4.0,5.0,5.0,7.0,5.0,0,0
5.9,10,44.0,134.09,3.0,4.0,4.636274509803922,5.0,4.9,0,0
9.8,1,80.0,122.5,2.0,1.0,4.636274509803922,1.0,4.9,0,0
3.4,17,27.0,125.93,1.0,2.0,3.5,3.0,3.0,0,0
8.8,9,72.0,122.22,4.0,3.0,6.0,3.0,10.0,0,0
3.55,10,35.0,101.43,3.0,4.0,4.636274509803922,5.0,4.9,0,0
5.5,19,40.0,137.5,4.0,3.0,7.0,4.0,4.0,0,0
9.2,16,40.0,230.0,3.411202778983934,3.616707616707617,6.6,5.0,8.0,0,0
10.3,16,46.0,223.91,3.0,4.0,4.8,5.0,5.0,0,0
7.0,19,40.0,175.0,4.0,4.0,5.0,6.0,3.0,0,0
13.8,16,52.0,265.38,4.0,5.0,4.2,6.0,8.0,0,0
2.65,10,31.0,85.48,4.0,4.0,4.636274509803922,5.0,4.9,0,0
1.95,9,36.0,54.17,3.0,4.0,4.0,4.0,3.0,0,0
3.3,12,32.0,103.12,4.0,4.0,4.636274509803922,5.0,4.9,0,0
3.75,9,30.0,125.0,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.48,9,33.0,75.15,4.0,3.0,3.5,5.0,4.9,0,0
3.1,9,32.0,96.88,3.0,4.0,3.5,5.0,4.9,0,0
4.1,12,38.0,107.9,4.0,3.0,4.636274509803922,4.0,4.9,0,0
6.35,3,39.0,162.82,4.0,4.0,4.636274509803922,6.0,4.9,0,0
5.65,3,38.0,148.68,3.0,3.0,4.636274509803922,4.0,4.9,0,0
5.4,0,41.0,131.71,4.0,3.0,4.636274509803922,4.0,4.9,0,0
18.9,1,82.0,230.49,4.0,5.0,4.636274509803922,6.0,5.0,0,0
4.5,12,40.0,112.5,3.0,4.0,4.636274509803922,4.0,4.9,0,0
11.5,19,47.0,244.68,4.0,6.0,4.5,7.0,6.0,0,0
17.55,16,130.0,135.0,4.0,2.0,7.0,1.0,6.0,0,0
10.17,0,45.19,225.0,4.0,3.0,8.0,3.0,4.9,0,0
17.55,16,130.0,135.0,4.0,2.0,7.0,1.0,6.0,0,0
5.3,3,41.6,127.4,3.411202778983934,3.616707616707617,4.0,6.0,5.0,0,0
10.7,8,107.0,100.0,4.0,5.0,4.636274509803922,4.0,4.9,0,0
6.1,8,45.0,135.56,3.0,3.0,4.3,5.0,4.0,0,0
1.7,5,16.0,106.25,3.0,5.0,4.636274509803922,4.0,5.0,0,0
6.0,17,43.0,139.54,2.0,1.0,4.636274509803922,4.0,3.0,0,0
1.68,9,52.0,32.31,4.0,3.0,4.636274509803922,2.0,4.9,0,0
1.85,9,35.0,52.86,2.0,1.0,4.0,4.0,2.5,0,0
8.6,17,46.6,184.55,4.0,4.0,4.65,4.0,2.0,0,0
3.0,10,31.0,96.77,4.0,4.0,3.8,5.0,2.5,0,0
3.0,10,30.1,99.67,3.0,4.0,3.8,5.0,3.0,0,0
4.15,10,31.0,133.87,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
4.95,19,40.0,123.75,3.0,3.0,5.0,4.0,5.0,0,0
2.75,9,35.0,78.57,3.0,3.0,4.636274509803922,4.0,4.9,0,0
20.0,0,58.0,344.83,2.0,3.0,4.636274509803922,5.0,4.9,0,0
15.5,19,60.0,258.33,4.0,4.0,6.0,5.0,8.0,0,0
12.7,19,58.0,218.97,4.0,6.0,4.0,5.0,7.0,0,0
2.68,6,30.0,89.33,4.0,3.0,4.31,4.0,4.0,0,0
2.65,6,31.0,85.48,4.0,3.0,3.55,4.0,3.4,0,0
4.3,12,45.0,95.56,4.0,3.0,4.636274509803922,4.0,4.9,0,0
13.5,17,45.0,300.0,4.0,8.0,4.5,6.0,12.0,0,0
8.9,17,100.0,89.0,3.411202778983934,3.616707616707617,6.0,3.0,4.9,0,0
5.5,10,50.0,110.0,4.0,4.0,4.0,5.0,5.0,0,0
3.95,9,36.0,109.72,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.6,10,38.0,94.74,3.0,4.0,4.636274509803922,5.0,4.9,0,0
12.7,3,60.0,211.67,3.0,4.0,5.1,2.0,6.0,0,0
